QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USCBS.041307.R46,"Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",nan,Registered voters,04/13/2007,CBS News,nan,CBS News Poll,04/9/2007,04/12/2007,Y,National adult,994,Q46,Telephone Interview,nan,38.0,41.0,21.0
31120309.00006,"(Are you favorable or unfavorable toward this person?...Very favorable, somewhat favorable, unfavorable)...Al Gore",nan,nan,04/6/2007,"Penn, Schoen & Berland Associates",nan,PSB April 2007 South Carolina Polling Report,03/29/2007,04/1/2007,Y,Registered likely South Carolina primary voters,400,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",67.0,30.0,3.0
USTARR.110700.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,11/7/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,11/5/2000,11/6/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,51.0,42.0,7.0
USODFOX.052206.R10,(I'm going to read you the names of several individuals.  Please tell me whether you have a favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...Al Gore,nan,nan,05/22/2006,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,05/16/2006,05/18/2006,Y,National registered voters,900,nan,Telephone Interview,nan,41.0,45.0,13.0
USSRBI.012507.R11D,"How favorable an impression do you have of...Al Gore--very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",nan,"Asked of Registered voters who said they know a great deal/some/not much about this 2008 possible presidential election candidate or just know the name Al Gore (96% of Registered voters, 80% of sample)",01/25/2007,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/SRBI Poll,01/22/2007,01/23/2007,Y,National adult,1242,Q11_4,Telephone Interview,nan,54.0,43.0,3.0
USQUINN.090506.R02P,"(I'd like to get your feelings toward some of our political leaders and other people who have been in the news.  I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable.  If we come to a person who you haven't heard enough about to form an opinion, you don?t need to rate the person.  Just tell me and we'll move on to the next one.) How do you feel about...Al Gore?",Mean = 45.5,nan,09/5/2006,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,08/17/2006,08/23/2006,Y,National adult,1080,nan,Telephone Interview,nan,34.0,44.0,21.0
31120226.00003,(Are you favorable or unfavorable toward this person?)...Al Gore,nan,nan,06/1/2007,"Penn, Schoen and Berland Associates",nan,PSB Late May 2007 Tracker,05/30/2007,05/31/2007,Y,National likely voters,608,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",50.0,46.0,4.0
USTARR.103100.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,10/31/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,10/26/2000,10/29/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,50.0,42.0,8.0
31120243.00005,Are you favorable or unfavorable towards...Al Gore?,nan,nan,09/11/2007,"Penn, Schoen & Berland Associates",nan,PSB Early September 2007 Tracker,09/9/2007,09/10/2007,Y,National likely voters,403,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",40.0,56.0,4.0
USODFOX.121401.R08,"(I'm going to read the names of some political figures. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)...Al Gore",nan,nan,12/14/2001,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,12/12/2001,12/13/2001,Y,National registered voters,900,nan,Telephone Interview,nan,47.0,40.0,13.0
USQUINN.061307.R15,"Is your opinion of--Al Gore favorable, unfavorable or haven't you heard enough about him?",nan,nan,06/13/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,06/5/2007,06/11/2007,Y,National registered voters,1711,nan,Telephone Interview,nan,50.0,40.0,10.0
USGREEN.00DCNOV7.R12,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...Al Gore...Give...Al Gore a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...Al Gore, or have you never heard of...Al Gore?",Mean = 53.9,nan,12/15/2000,Greenberg Quinlan Rosner Research,Democracy Corps; Institute for America's Future,Democracy Corps/Institute for America's Future Poll,11/7/2000,11/8/2000,Y,National registered voters who voted in the 2000 election,2036,nan,Telephone Interview,nan,51.0,38.0,11.0
USGALLUP.021607RT1.R1,"I'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable, or unfavorable opinion of this person--or if you have never heard of him or her.  How about...Al Gore?",nan,nan,02/16/2007,Gallup Organization,Cable News Network (CNN); USA Today,Gallup Poll,06/27/2003,06/29/2003,Y,National adult,1003,nan,Telephone Interview,nan,48.0,45.0,6.0
USODFOX.041802.R02,"(I'm going to read the names of some people and organizations. Please tell me whether you have a generally favorable or unfavorable opinion of each. If you've never heard of someone, please just say so.)...Al Gore",nan,nan,04/24/2002,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,04/16/2002,04/17/2002,Y,National registered voters,900,nan,Telephone Interview,nan,44.0,44.0,12.0
USGREEN.01DCAP.R13,"(I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or have never heard of that person or organization, please say so.)...Al Gore (If don't know, ask:) Would you say you are unable to give an opinion of Al Gore or have you never heard of Al Gore?",Mean = 50.3,nan,04/1/2000,Greenberg Quinlan Research,Democracy Corps,Democracy Corps Survey,04/7/2001,04/10/2001,Y,National registered likely voters (see note),1000,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election, were ineligible, or too young to vote and they said they will probably vote or are almost certain to vote in the 2002 election for Congress.",45.0,39.0,16.0
31120227.00003,(Are you favorable or unfavorable toward this person?)...Al Gore,nan,nan,05/7/2007,"Penn, Schoen and Berland Associates",nan,PSB Early May 2007 Tracker,05/2/2007,05/6/2007,Y,National likely voters,600,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",50.0,45.0,5.0
USQUINN.050307.R15,"Is your opinion of--Al Gore favorable, unfavorable or haven't you heard enough about him?",nan,nan,05/3/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,04/25/2007,05/1/2007,Y,National adult,1166,nan,Telephone Interview,nan,49.0,41.0,11.0
USTARR.102600.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,10/26/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,10/21/2000,10/24/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,50.0,42.0,8.0
USTARR.012402.R08,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)...Al Gore (If favorable/unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",* = less than .5 percent,nan,01/24/2002,The Tarrance Group,nan,Battleground 2002 Survey,01/6/2002,01/8/2002,Y,National registered likely voters,1000,nan,Telephone Interview,nan,55.0,47.0,8.0
USCBSNYT.031207A.R024,"Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",* = less than .5%.,nan,03/12/2007,CBS News; New York Times,nan,CBS News/New York Times Poll,03/7/2007,03/11/2007,Y,National adults including an oversample of Republicans,1362,Q24,Telephone Interview,nan,37.0,32.0,31.0
USTARR.043001.R05,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)...Al Gore (If favorable/ unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",* = less than .5 percent,nan,04/30/2001,The Tarrance Group,nan,Battleground 2002 Survey,04/22/2001,04/24/2001,Y,National registered voters,1000,nan,Telephone Interview,nan,50.0,42.0,1.0
USYANKP.102700.R16A,"I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.... Al Gore",nan,Likely voters,10/27/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,10/25/2000,10/26/2000,Y,National adult,2060,Q16A,Telephone Interview,nan,57.0,39.0,4.0
USCBS.112000.R02,"Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",nan,Registered voters,11/20/2000,CBS News,nan,CBS News Poll,11/19/2000,11/19/2000,Y,National adult,822,nan,Telephone Interview,nan,44.0,43.0,13.0
USGALLUP.07APR13.R07B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Al Gore?",nan,nan,04/17/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,04/13/2007,04/15/2007,Y,National adult,1007,Q7B,Telephone Interview,nan,48.0,47.0,5.0
USAMVW.031802.R17,"(Now, I am going to read you the names of several people and organizations that are active in politics today and have you tell me if you are aware or not aware of each one. For those you know, I would like you to tell me if you have a favorable or unfavorable opinion of that person or organization.)... Al Gore (If favorable/unfavorable, ask:) Would that be very favorable/unfavorable or somewhat favorable/unfavorable?",nan,nan,03/18/2002,American Viewpoint,nan,American Viewpoint National Monitor Survey,03/6/2002,03/11/2002,Y,National likely voters,800,nan,Telephone Interview,nan,47.0,42.0,11.0
USGALLUP.07APIL02.R37B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Al Gore?",nan,nan,04/11/2007,Gallup Organization,nan,Gallup Poll,04/2/2007,04/5/2007,Y,National adult,1008,Q37B,Telephone Interview,nan,50.0,44.0,6.0
USGALLUP.07OCT12.R16H,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Al Gore?",nan,nan,10/16/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,10/12/2007,10/14/2007,Y,National adult,1009,Q16H,Telephone Interview,nan,58.0,37.0,5.0
USAP.112007.R03F,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...Al Gore...(If Favorable/Unfavorable, ask:) (Is that very or somewhat favorable/unfavorable?)",nan,nan,11/20/2007,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,11/2/2007,11/12/2007,Y,National adult,2230,nan,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed..",51.0,41.0,8.0
USODFOX.080902.R03,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable or unfavorable opinion of each. If you've never head of someone, please just say so.)...Al Gore",nan,nan,08/9/2002,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,08/6/2002,08/7/2002,Y,National registered voters,900,nan,Telephone Interview,nan,51.0,38.0,11.0
USYANKP.111100.R10A,"I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another....Al Gore",nan,nan,11/11/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,11/10/2000,11/10/2000,Y,National adult,1154,Q10A,Telephone Interview,nan,57.0,36.0,7.0
USGALLUP.07JULY06.R02C,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Al Gore?",nan,nan,07/13/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,07/6/2007,07/8/2007,Y,National adult,1014,Q2C,Telephone Interview,nan,52.0,42.0,6.0
USODFOX.102000.R11,"(I'm going to read the names of some political figures. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Al Gore",nan,nan,10/20/2000,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,10/18/2000,10/19/2000,Y,National likely voters,900,nan,Telephone Interview,nan,54.0,39.0,7.0
USTARR.102400.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,10/24/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,10/19/2000,10/22/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,49.0,43.0,9.0
USCBS.010607.R18,"(I'm going to name some possible (2008) presidential (election) candidates and ask you what you think of them.  If you haven't heard much about someone I name, just tell me.)....Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",nan,nan,01/6/2007,CBS News,nan,CBS News Poll,01/1/2007,01/3/2007,Y,National adult,993,Q18,Telephone Interview,nan,32.0,46.0,22.0
USCBS.062907A.R38,"(I'm going to name some possible 2008 presidential candidates and ask you what you think of them.  If you haven't heard much about someone I name, just tell me.)...Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",nan,Registered voters,06/29/2007,CBS News,nan,CBS News Poll,06/26/2007,06/28/2007,Y,National adult,836,Q38,Telephone Interview,nan,34.0,40.0,26.0
USGREEN.01DCSP.R014,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or have never heard of that person or organization, please say so.)... Al Gore (If don't know, ask:) Would you say you are unable to give an opinion of... Al Gore, or have you never heard of... Al Gore?",Mean = 47.5,nan,09/1/2001,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Survey,09/4/2001,09/6/2001,Y,National registered likely voters (see note),1000,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 Presidential election, were ineligible too young to vote, and they said they will probably vote or are almost certain to vote in the 2002 election for Congress.",42.0,41.0,17.0
USGREEN.01DCJUN.R015,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or have never heard of that person or organization, please say so.)... Al Gore (If don't know, ask:) Would you say you are unable to give an opinion of... Al Gore, or have you never heard of... Al Gore.",Mean = 47.5,nan,06/1/2001,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Survey,06/11/2001,06/13/2001,Y,National registered likely voters,1000,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election, were ineligible, or too young to vote and they said they will probably vote or are almost certain to vote in the 2002 election for Congress.",41.0,43.0,15.0
USODFOX.082401.R04,"(I'm going to read the names of some political figures. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Al Gore",nan,nan,08/24/2001,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,08/22/2001,08/23/2001,Y,National registered voters,900,nan,Telephone Interview,nan,51.0,39.0,10.0
USTARR.103000.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,10/30/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,10/23/2000,10/26/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,51.0,42.0,8.0
USPSRNEW.051306.R13D,"(We'd like your overall opinion of some Democrats in politics today.  As I read each name, please tell me if you have a favorable or unfavorable opinion of this person--or if you had never heard of them before this interview.) What about...Al Gore?",nan,nan,05/13/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,05/11/2006,05/12/2006,Y,National adult,1007,Q13D,Telephone Interview,nan,49.0,43.0,8.0
USPSRA.03JA16.R05L,"(I'd like your views of some people and organizations. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you describe your opinion of...Al Gore as very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,01/16/2003,Princeton Survey Research Associates,Pew Research Center for the People & the Press,Pew News Interest Index Poll,12/4/2002,12/8/2002,Y,National adult,1205,Q5L,Telephone Interview,nan,44.0,46.0,10.0
USORC.200622.Q09I,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Al Gore",nan,nan,09/30/2006,Opinion Research Corporation,Cable News Network (CNN),CNN Poll,09/22/2006,09/24/2006,Y,National adult,1009,Q09I,Telephone Interview,nan,49.0,45.0,7.0
USCBSNYT.072606.R20,"Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",nan,nan,07/26/2006,CBS News; New York Times,nan,CBS News/New York Times Poll,07/21/2006,07/25/2006,Y,National adult,1127,nan,Telephone Interview,nan,30.0,37.0,33.0
USGREEN.00DCO18.R16,"(I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or have never heard of that person or organization, please say so.)...Al Gore. (If don't know, ask:) Would you say you are unable to give an opinion of Al Gore, or have you never heard of Al Gore?",Mean = 53.4,nan,10/21/2000,Greenberg Quinlan Research,Democracy Corps,Democracy Corps Survey,10/18/2000,10/20/2000,Y,National registered likely voters (see note),1009,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 1996 presidential election for president, were ineligible, or too young and they said they will probably vote or are almost certain to vote in the presidential election in 2000.",47.0,36.0,17.0
USQUINN.022107.R18,"Is your opinion of--Al Gore favorable, unfavorable or haven't you heard enough about him?",nan,nan,02/21/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,02/13/2007,02/19/2007,Y,National registered voters,1536,nan,Telephone Interview,nan,44.0,47.0,9.0
USGALLUP.07JULY12.R45E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Al Gore?",nan,nan,07/18/2007,Gallup Organization,nan,Gallup Poll,07/12/2007,07/15/2007,Y,National adult,1001,Q45E,Telephone Interview,nan,51.0,40.0,8.0
USGALLUP.07JUNE1.R05D,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Al Gore?",nan,nan,06/5/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,06/1/2007,06/3/2007,Y,National adult,1007,Q5D,Telephone Interview,nan,50.0,43.0,7.0
USCBSNYT.200211D.Q22,"Is your opinion of Al Gore favorable, not favorable, undecided, or haven't you heard enough about Al Gore yet to have an opinion?",* = less than .5 percent,nan,11/1/2002,CBS News; New York Times,nan,CBS News/New York Times Poll,11/20/2002,11/24/2002,Y,National adult,996,nan,Telephone Interview,nan,19.0,43.0,38.0
USTARR.081500.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore (If favorable/unfavorable, ask:) Would that be a strongly favorable/unfavorable impression, or just a somewhat favorable/unfavorable impression?",* = less than .5 percent,nan,08/15/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Democratic Tracking Survey,08/14/2000,08/15/2000,Y,National likely voters (see note),0,nan,Telephone Interview,Sample size not given.,52.0,38.0,9.0
USPSRNEW.022600.R18C,"(We'd like your overall opinion of some different presidential candidates (in 2000). As I read each name, please say if you have a favorable or unfavorable opinion of him or if you have never heard of him before this interview.)...Al Gore",nan,Registered voters,02/26/2000,Princeton Survey Research Associates,Newsweek,PSRA/Newsweek Poll,02/24/2000,02/25/2000,Y,National adult,927,Q18C,Telephone Interview,nan,49.0,42.0,9.0
USODFOX.082500.R09,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Al Gore",nan,nan,08/25/2000,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,08/23/2000,08/24/2000,Y,National registered voters,900,nan,Telephone Interview,nan,60.0,28.0,12.0
USTARR.051100.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.) Al Gore...(If favorable/unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,05/11/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",nan,Battleground 2000 Survey,05/1/2000,05/3/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000.,50.0,42.0,9.0
USODFOX.092499.R02C,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Al Gore",nan,nan,09/24/1999,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,09/22/1999,09/23/1999,Y,National registered voters,900,nan,Telephone Interview,nan,42.0,41.0,17.0
USYANKP.081100.R12A,"I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.... Al Gore",nan,nan,08/11/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,08/9/2000,08/10/2000,Y,National adult,1297,Q12A,Telephone Interview,nan,50.0,38.0,12.0
USGALLUP.99SP23.R06B,"(We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) How about... Al Gore?",* = less than .5 percent,nan,09/28/1999,Gallup Organization,nan,Gallup Poll,09/23/1999,09/26/1999,Y,National adult,1039,nan,"Telephone Interview, Landline",nan,55.0,40.0,5.0
USTARR.091200.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,09/12/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,09/7/2000,09/10/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,57.0,32.0,11.0
USODFOX.071400.R10,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Al Gore",nan,nan,07/14/2000,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,07/12/2000,07/13/2000,Y,National registered adult,903,Q10,Telephone Interview,nan,54.0,37.0,9.0
USGALLUP.00FB25.R12A,"We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person or if you have never heard of him. How about...Al Gore?",nan,nan,02/29/2000,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,02/25/2000,02/27/2000,Y,National adult,1004,Q12A,Telephone Interview,nan,59.0,35.0,6.0
USYANKP.020400.R13D,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)...Vice President Al Gore",nan,nan,02/4/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,02/2/2000,02/3/2000,Y,National adult,1257,Q13C,Telephone Interview,nan,53.0,31.0,16.0
USPSRA.00MAY11.RP04B,"(I'd like your views on some people in the news. As I read from a list, please tell me which category best describes your overall opinion of who I name.) Would you say your overall opinion of... Al Gore...is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,05/11/2000,Princeton Survey Research Associates,Pew Research Center for the People & the Press,"Pew Research Center for the People & the Press Favorability, China and Trade Poll",04/24/2000,05/4/2000,Y,National adult,883,nan,Telephone Interview,nan,50.0,38.0,12.0
USTARR.092000.R04,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Al Gore",nan,nan,09/20/2000,"The Tarrance Group; Lake, Snell, Perry & Associates",Voter.com,Voter.com/Battleground 2000 Tracking Survey,09/15/2000,09/18/2000,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the Congressional and Presidential elections in 2000. The tracking poll is a 4 day rolling average survey.,56.0,33.0,11.0
