QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USSRBI.012507.R14L,"(Finally, I'd like you to rate how you feel about that person on a 'feeling thermometer' using a scale of 0 to 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable you feel.  Again you can pick any number between 0 and 100.) How do you feel about...John Kerry?",nan,"Asked of Registered voters who said they know a great deal/some/not much about this 2008 possible presidential election candidate or just know the name John Kerry (93% of Registered voters, 77% of sample)",01/25/2007,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/SRBI Poll,01/22/2007,01/23/2007,Y,National adult,1242,Q14_12,Telephone Interview,nan,37.0,63.0,1.0
USABC.2004ELETRACKO10.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of Registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",48.0,44.0,8.0
USPSRA.011713.R17EF1,"And is your overall opinion of...John Kerry very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,Asked of Form 1 half sample,01/17/2013,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Political Survey,01/9/2013,01/13/2013,Y,National adult,1502,Q17EF1,"Telephone Interview, Cell Phone; Telephone Interview, Landline","752 respondents were interviewed on a landline telephone, and 750 were interviewed on a cell phone, including 369 who had no landline telephone.",38.0,36.0,25.0
USGALLUP.04OCT14.R08B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)  How about...John Kerry?",* = less than .5%.,nan,10/18/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/14/2004,10/16/2004,Y,National adult,1013,Q8B,Telephone Interview,nan,52.0,45.0,3.0
USPSRA.042006.R28CF1,"(Now I'd like your views on some people.) Would you say your overall opinion of...John Kerry is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,Asked of Form 1 half sample,04/20/2006,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew News Interest Index Poll,04/7/2006,04/16/2006,Y,National adult,1501,Q28CF1,Telephone Interview,nan,45.0,44.0,11.0
USORC.032013.R04G,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Secretary of State John Kerry",nan,nan,03/31/2013,Opinion Research Corporation,Cable News Network (CNN),CNN/ORC International Poll,03/15/2013,03/17/2013,Y,National adult,1021,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",The sample included 716 interviews among landline respondents and 305 interviews among cell phone respondents.,46.0,35.0,19.0
USCBSNYT.103104.R02,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,10/31/2004,CBS News; New York Times,nan,CBS News/New York Times Poll,10/28/2004,10/30/2004,Y,National adult,1822,nan,Telephone Interview,nan,41.0,47.0,12.0
USGALLUP.201411.Q04D,"Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them. How about...Secretary of State, John Kerry?",* = less than .5%.,nan,10/31/2014,Gallup Organization,nan,Gallup Poll,09/25/2014,09/30/2014,Y,National adult,1252,Q4D,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.,45.0,42.0,13.0
USGREEN.04DCOC26.R014,"(Now I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don?t know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 49.2,nan,10/26/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/24/2004,10/25/2004,Y,National registered likely voters,1306,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election, but did vote in the 2002 election, and said they will probably or are almost certain to vote in the 2004 presidential election.",46.0,43.0,11.0
USGREEN.04DCOCT14.R14,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",Mean = 50.4,nan,10/17/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/14/2004,10/16/2004,Y,National registered likely voters,1024,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election, but did vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.",47.0,43.0,10.0
USCBSNYT.112204A.R41,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,11/22/2004,CBS News; New York Times,nan,CBS News/New York Times Poll,11/18/2004,11/21/2004,Y,National adult,885,Q41,Telephone Interview,nan,40.0,39.0,21.0
USTARR.04BATTF4.R05,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person.  If you do not recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,10/8/2004,"Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,10/3/2004,10/7/2004,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the 2004 elections for President and Congress.,51.0,45.0,6.0
USTARR.101504.R05,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person.  If you do not recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",* = less than .5%.,nan,10/15/2004,"Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,10/10/2004,10/14/2004,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the 2004 elections for President and Congress.,51.0,46.0,3.0
USPSRNEW.102304.R06B,"(Next, please tell me if you have a favorable or unfavorable opinion of the following people in politics.  If I mention someone you had never heard of before this interview, just tell me.)  What about...John Kerry?  Do you have a favorable or unfavorable opinion of him?",* = less than .5%.,Registered voters,10/23/2004,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/21/2004,10/22/2004,Y,National adult,1126,Q6B,Telephone Interview,nan,50.0,46.0,5.0
USSRBI.20063878.R06B,"(Looking ahead to the 2008 Presidential election, how favorable an impression do you have of each of the following possible candidates--very favorable, somewhat favorable, somewhat unfavorable, very unfavorable?)...Massachusetts Democratic Senator John Kerry...If you don't know anything about this candidate, just tell me.",nan,nan,07/18/2006,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/SRBI Poll,07/13/2006,07/17/2006,Y,National adult,1003,Q6_2,Telephone Interview,nan,46.0,46.0,8.0
USGREEN.04DCOCT03.R014,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",nan,* Mean=50.0,10/5/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/3/2004,10/5/2004,Y,National registered likely voters,1022,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election, but did vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.",47.0,41.0,12.0
USGREEN.04DCOCT31.R14,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 47.8,nan,10/31/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/29/2004,10/31/2004,Y,National registered likely voters,1018,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election, but did vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.",43.0,44.0,13.0
USABC.2004ELETRACKO17.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of 1/3 sample of registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",48.0,40.0,12.0
USQUINN.090506.R02E,"(I'd like to get your feelings toward some of our political leaders and other people who have been in the news.  I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable.  If we come to a person who you haven't heard enough about to form an opinion, you don?t need to rate the person.  Just tell me and we'll move on to the next one.) How do you feel about...John Kerry?",Mean = 43.5,nan,09/5/2006,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,08/17/2006,08/23/2006,Y,National adult,1080,nan,Telephone Interview,nan,29.0,44.0,26.0
USLAT.100204.R18,"What is your impression of John Kerry?  As of today, is it favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,nan,10/31/2004,Los Angeles Times,nan,Los Angeles Times Poll,09/30/2004,10/1/2004,Y,National registered voters who watched the first presidential debate,725,PRES2,Telephone Interview,"Respondents were originally interviewed September 25-28, 2004 and agreed to be reinterviewed.",57.0,41.0,2.0
USABC.101204.R05B,"Regardless of how you might vote/who you voted ( for president in 2004), please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Likely voters,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",47.0,45.0,7.0
USTARR.04BATTF3.R05,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person.  If you do not recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,10/4/2004,"Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,09/27/2004,09/30/2004,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the 2004 elections for President and Congress.,48.0,48.0,4.0
USQUINN.112706.R02L,"(I'd like to get your feelings toward some of our political leaders and other people who have been in the news.  I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable.  If we come to a person who you haven't heard enough about to form an opinion, you don't need to rate the person.  Just tell me and we'll move on to the next one.) How do you feel about...John Kerry?",Mean= 39.6,nan,11/27/2006,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,11/13/2006,11/19/2006,Y,National registered voters,1623,nan,Telephone Interview,nan,24.0,49.0,28.0
USABC.101804.R06B,"Regardless of how you might vote/who you voted for (president in 2004), please tell me if you have a favorable or unfavorable impression of...(John Kerry), or perhaps you don't know enough to say.",nan,Likely voters,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",46.0,43.0,11.0
USWG.04OCT02.R06,"(Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person.)...John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,10/31/2004,Winston Group,New Models,New Models National Brand Poll,10/2/2004,10/3/2004,Y,National registered voters,1000,nan,Telephone Interview,nan,47.0,48.0,5.0
USABC.2004ELETRACKO07.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of 1/2 sample of registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",47.0,45.0,8.0
USAP.121813G.R02,"For each of the following individuals, please select if you have a favorable or unfavorable impression of that person. If you don't know enough about the person to have an opinion, you can say that too....John Kerry",nan,nan,12/18/2013,GfK Knowledge Networks,Associated Press,Associated Press/GfK Knowledge Networks Poll,12/5/2013,12/9/2013,Y,National adult,1367,nan,Web-based survey,"The poll was fielded by GfK Knowledge Networks using its national KnowledgePanel.  The KnowledgePanel is a nationally representative probability sample of the U.S. adult population. Panelists are recruited by randomly selecting residential addresses using a process called address-based sampling (ABS). Since nearly 3-in-10 U.S. households do not have home Internet access, respondent households who do not have Internet access or own a computer are provided Internet service and a netbook computer to ensure that panel respondents are representative of the U.S. adult population. Unlike opt-in panels, households are not permitted to 'self-select' into KnowledgePanel; nor are they allowed to participate in many surveys per week.",40.0,34.0,27.0
USGREEN.05DCJAN.R016,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry...a rating with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",Mean=45.0,nan,01/31/2005,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,01/16/2005,01/20/2005,Y,National likely voters,998,nan,Telephone Interview,National likely voters are registered voters who voted in the 2004 presidential election and said they are probably or almost certain to vote in the 2006 election.,38.0,46.0,16.0
USABC.101404.R05B,"Regardless of how you might vote/who you voted for (for president in 2004), please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Likely voters,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",48.0,43.0,9.0
USABC.2004ELETRACO17A.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of 1/4 sample of registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",48.0,40.0,12.0
USABC.100404.R07B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Likely voters,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,Q6_2,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",47.0,42.0,11.0
USORC.110806.R06B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...John Kerry",nan,nan,11/8/2006,Opinion Research Corporation,Cable News Network (CNN),CNN Poll,11/3/2006,11/5/2006,Y,National adult,1008,Q06D,Telephone Interview,nan,38.0,51.0,10.0
USODFOX.101904.R02,"(I'm going to read the names of some people.  Please tell me whether you have a generally favorable or unfavorable opinion of each.  If you've never heard of one, please just say so.)...John Kerry",nan,nan,10/19/2004,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,10/17/2004,10/18/2004,Y,National likely voters,1000,nan,Telephone Interview,nan,48.0,43.0,9.0
USABC.2004ELETRACKO16.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of 2/3 sample of registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",46.0,42.0,12.0
USGALLUP.04NOV03P.R14B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John Kerry?",nan,nan,12/16/2004,Gallup Organization,nan,Gallup Poll,11/3/2004,12/12/2004,Y,National adults re-interviewed,1148,nan,Telephone Interview,"Respondents were originally interviewed Oct. 29-31, 2004 at which time they indicated they were willing to be re-interviewed after the election.  1148 of the 1567 respondents were successfully re-contacted and completed interviews.",53.0,45.0,2.0
USTARR.04BATTF6.R05,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person.  If you do not recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,10/24/2004,"Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,10/18/2004,10/21/2004,Y,National likely voters,1000,nan,Telephone Interview,National likely voters are registered voters who said they are somewhat/extremely likely to vote in the 2004 elections for President and Congress.,49.0,46.0,4.0
USGALLUP.030514.R22F,"(Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Secretary of State, John Kerry?",nan,nan,03/5/2014,Gallup Organization,nan,Gallup Poll,02/6/2014,02/9/2014,Y,National adult,1023,Q22F,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.,55.0,34.0,10.0
USLAT.121306.R40,"What is your impression of Massachusetts Senator John Kerry?  As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable or haven't you heard enough about him to say?",nan,Asked of Democrats and those who vote for Democrats,12/13/2006,Los Angeles Times,Bloomberg News,Los Angeles Times/Bloomberg Poll,12/8/2006,12/11/2006,Y,National adult,1489,KERRY,Telephone Interview,nan,58.0,34.0,8.0
USTARR.04BATTF7.R05,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person.  If you do not recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",* = less than .5%.,nan,10/29/2004,"Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,10/25/2004,10/28/2004,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/extremely likely to vote in the 2004 elections for President and Congress.,52.0,46.0,2.0
USABC.2004ELETRACKO04.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of 1/3 sample of registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",44.0,39.0,17.0
USGALLUP.04OCT29.R09B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John Kerry?",nan,nan,10/31/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/29/2004,10/31/2004,Y,National adult,2014,Q9B,Telephone Interview,nan,52.0,43.0,5.0
USABC.2004ELETRACKO12.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of Registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",48.0,42.0,11.0
USPSRA.102505.R08CF1,"(Now I'd like your views on some people.) Would you say your overall opinion of...John Kerry is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,Asked of Form 1 half sample,10/25/2005,Princeton Survey Research Associates International,Pew Research Center for the People & the Press; The Council on Foreign Relations,Pew Research Center for the People & the Press/CFR America's Place In The World Survey,10/12/2005,10/24/2005,Y,National adult,2006,Q8CF1,Telephone Interview,nan,46.0,43.0,11.0
USPACE.04ROCKV2.R04,"Next I'm going to read you the names of some public figures.  For each, please tell me if you have a strongly favorable, somewhat favorable, somewhat unfavorable, or strongly unfavorable opinion of them.  If we come to someone you don't recognize or that you don?t have an opinion about, just let me know and we'll move on....John Kerry",nan,nan,10/27/2004,Pace University,Rock the Vote,Pace University/Rock the Vote First Time Voters Survey,10/14/2004,10/21/2004,Y,National registered voters who registered to vote after the 2000 Presidential election,600,nan,Telephone Interview,nan,48.0,46.0,6.0
31120040.00005,"Are you favorable or unfavorable towards...John Kerry?...Very favorable, somewhat favorable, unfavorable",nan,nan,10/3/2007,"Penn, Schoen & Berland Associates",nan,PSB Early October 2007 Tracker,10/1/2007,10/2/2007,Y,Likely Iowa Democratic caucus-goers,518,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",63.0,32.0,5.0
USGREEN.04DCOCT28.R014,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 48.4,nan,10/28/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/26/2004,10/27/2004,Y,National registered likely voters,1019,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election, but did vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.",47.0,46.0,7.0
USSRBI.092404.R07A,"Please tell me if you have a favorable or unfavorable opinion of...John Kerry.  If you don't have an opinion of this (2004 presidential election) candidate, just let me know.",nan,Registered voters,09/24/2004,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/SRBI Poll,09/21/2004,09/23/2004,Y,National adult,1178,Q7_1,Telephone Interview,nan,42.0,36.0,22.0
USODFOX.110104.R02,"(I'm going to read the names of some people.  Please tell me whether you have a generally favorable or unfavorable opinion of each.  If you've never heard of one, please just say so.)...John Kerry",nan,Likely voters,11/1/2004,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,10/30/2004,10/31/2004,Y,National registered voters,1400,nan,Telephone Interview,nan,50.0,44.0,6.0
