QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USGALLUP.588TM.R202F,"(Now, I'd like your opinion of some people and organizations. As I read from a list, please tell me which category on this card best describes your overall opinion of who or what I name. Probably, there will be some people and organizations on this list that you have never heard of.)... Ronald Reagan",nan,nan,05/1/1988,Gallup Organization,Times Mirror Center for the People & the Press,"People, The Press & Politics Poll",05/13/1988,05/22/1988,Y,National adult,3021,nan,Telephone Interview,nan,56.0,40.0,4.0
USCBSNYT.OC84-1.R09E,"(I'm going to name some candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of...Ronald Reagan...favorable, not favorable, undecided, or haven't you heard enough about...Ronald Reagan...yet to have an opinion? (If 'don't know', ask:) Are you undecided or have you not heard enough about him?",nan,nan,10/1/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,09/30/1984,10/4/1984,Y,National Adult,1748,nan,Telephone Interview,nan,54.0,30.0,16.0
USCBSNYT.062088.R01,"Is your opinion of Ronald Reagan favorable, not favorable, undecided, or haven't you heard enough about Ronald Reagan yet to have an opinion?",nan,nan,06/20/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,05/14/1988,05/18/1988,Y,National adult,1539,nan,Telephone Interview,nan,42.0,34.0,24.0
USIPSOSR.062504.R05,Do you have a favorable or unfavorable opinion of former President Ronald Reagan as a person?,nan,nan,06/25/2004,Ipsos-Public Affairs,Associated Press,Associated Press/IPSOS-Public Affairs Poll,06/18/2004,06/20/2004,Y,National adult,1000,PR5,Telephone Interview,nan,83.0,12.0,5.0
USCAMREP.87JAN.R164,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,01/1/1987,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,01/1/1987,01/31/1987,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,52.0,41.0,7.0
USLAT.012693.R69,"(I'm going to read you the names of some people who are in the news. As I read each one, please tell me whether or not you have heard enough about that person to form an opinion and, if you have, then I want just your general impression.) What is your impression of... Ronald Reagan? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,Asked of half sample,01/26/1993,Los Angeles Times,nan,Los Angeles Times Poll,01/14/1993,01/17/1993,Y,National Adult,1735,nan,Telephone Interview,nan,54.0,40.0,6.0
USGALLUP.TM09PR.R401G,"(As I read from a list, please tell me which category on this card best describes your overall opinion of the person I name. Probably there will be some names on this list that you have never heard of.)... Ronald Reagan",* = less than .5 percent,nan,09/1/1987,Gallup Organization,Times Mirror Center for the People & the Press,"People, The Press & Politics Poll",04/25/1987,05/10/1987,Y,National adult,4244,nan,Face-to-face interview,nan,62.0,36.0,2.0
USCAMREP.84OCT.R173,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,10/1/1984,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1984,10/31/1984,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,59.0,35.0,6.0
USCAMREP.89JAN.R172,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,01/1/1989,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,01/1/1989,01/31/1989,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,67.0,29.0,4.0
USLAT.93.R103,"What is your impression of Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable-or haven't you heard enough about him yet to say?",nan,nan,01/1/1985,Los Angeles Times,nan,Los Angeles Times Poll,01/19/1985,01/24/1985,Y,National adult,1847,nan,Telephone Interview,nan,72.0,24.0,4.0
USGBUSA.84SEP1.R04A,I would like you to rate the (1984) candidates for President and Vice-President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion...Ronald Reagan,nan,Reg. voters from partial sample (51%),09/11/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,09/5/1984,09/11/1984,Y,National adult,2023,nan,"Telephone Interview, Landline",nan,59.0,31.0,10.0
USABCWP.5449.Q005L,"(I am going to read you a few names. For each please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about...Ronald Reagan?",nan,Asked of Form B half sample,11/1/1994,ABC News; Washington Post,nan,ABC News/Washington Post Poll,10/27/1994,10/31/1994,Y,National adult,1015,nan,"Telephone Interview, Landline",nan,57.0,38.0,5.0
USGALLUP.86CFRP.R19A,Now I would like you to rate some American and foreign leaders on this thermometer scale. What temperature would you give to... President Ronald Reagan.,* = less than .5 percent,nan,03/1/1987,Gallup Organization,The Chicago Council on Foreign Relations,Gallup/CCFR Survey of American Public Opinion and U.S. Foreign Policy 1986,10/30/1986,11/12/1986,Y,National Adult,1585,nan,Face-to-face interview,nan,51.0,19.0,12.0
USLAT.125.R33,"In general, what is your impression of Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable, or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,07/13/1987,Los Angeles Times,nan,Los Angeles Times Poll,07/10/1987,07/13/1987,Y,National adult,2311,nan,Telephone Interview,nan,57.0,38.0,5.0
USCAMREP.88JUL.R178,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,07/1/1988,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,07/1/1988,07/31/1988,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,46.0,42.0,12.0
USCAMREP.86APR.R192,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,04/1/1986,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1986,04/30/1986,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,64.0,28.0,9.0
USCBSNYT.052387.R04F,"Is your opinion of... Ronald Reagan... favorable, not favorable, undecided, or haven't you heard enough about... Ronald Reagan... yet to have an opinion.",nan,nan,05/23/1987,CBS News; The New York Times; The Tokyo Broadcasting System,nan,CBS News/New York Times Poll,05/18/1987,05/21/1987,Y,National adult,1343,nan,Telephone Interview,nan,46.0,37.0,17.0
USCPS.88PREE.QD04G,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using something we call the feeling thermometer. Ratings between 50 degrees and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 degrees and 50 degrees mean that you don't feel favorable toward the person and that you don't care too much for that person. You would rate the person at the 50 degree mark if you don't feel particularly warm or cold toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one.)... Ronald Reagan. How would you rate him using the thermometer?",Mean rating = 60.82 * = less than .5 percent,nan,12/1/1989,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1988 (Pre-Election),09/6/1988,11/7/1988,Y,National adult,2040,nan,Face-to-face interview,"A post-election survey with re-interviews of 1775 (87%) of the pre-election respondents was conducted November 8, 1988-January 30, 1989.",59.0,40.0,2.0
USHFS.892165.R11AB,"(Now I'd like to ask your impressions of some people in public life. As I read each one, just tell me whether you have a very favorable opinion of that person, a somewhat favorable opinion, a somewhat unfavorable opinion, or a very unfavorable opinion. If you don't recognize them, just say so.)... Ronald Reagan",nan,Asked of half sample 1,12/1/1989,Hamilton & Staff,American Medical Political Action Committee,Current Problems And Public Issues,11/29/1989,12/14/1989,Y,National--Registered Voters,1503,nan,Telephone Interview,nan,58.0,39.0,3.0
USYANKP.011698.R08E,"(I'm going to read you the names of some political leaders and organizations. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar to say one way or the other.)... Ronald Reagan",nan,nan,01/16/1998,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/14/1998,01/15/1998,Y,National adult,1020,Q8E,Telephone Interview,nan,66.0,27.0,7.0
USGALNEW.092484.R05F,(Do you have a generally favorable or unfavorable opinion of the following?)...Ronald Reagan.,nan,nan,09/24/1984,Gallup Organization,Newsweek Magazine,Gallup/Newsweek Poll,09/6/1984,09/9/1984,Y,Registered Voters,1005,nan,Telephone Interview,nan,61.0,32.0,7.0
USCAMREP.86JAN.R199,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,01/1/1986,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,01/1/1986,01/31/1986,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,62.0,27.0,12.0
USCAMREP.86OCT.R185,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,10/1/1986,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1986,10/31/1986,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,57.0,32.0,11.0
USGALLUP.786NWS.R01A,"How would you describe your overall opinion of...Ronald Reagan... very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,07/1/1986,Gallup Organization,Times Mirror Center for the People & the Press,People & The Press--July 1986 Survey,07/10/1986,07/24/1986,Y,National adult,1504,nan,Telephone Interview,nan,73.0,24.0,3.0
USABCWP.274.R09,Would you say you have a favorable or unfavorable impression of Ronald Reagan?,nan,nan,12/3/1987,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,11/30/1987,12/2/1987,Y,National Adult,1007,nan,Telephone Interview,nan,63.0,37.0,1.0
USCBSNYT.081692.R14,"Is your opinion of Ronald Reagan favorable, not favorable, undecided, or haven't you heard enough about Ronald Reagan yet to have an opinion?",nan,Registered voters (71%),08/16/1992,CBS News; New York Times,nan,CBS News/New York Times Poll,08/11/1992,08/14/1992,Y,National adult,1434,nan,Telephone Interview,nan,37.0,45.0,18.0
USCSRUVA.96PCUL.R015J,"(I will read off the names of some people in the news. As I read each name, tell me if your opinion of them is very favorable, mostly favorable, mostly unfavorable, or very unfavorable--or if you have never heard of them.)... Ronald Reagan",nan,nan,03/1/1997,"Center for Survey Research, University of Virginia",Post-Modernity Project at the University of Virginia,1996 Survey of American Political Culture,01/27/1996,04/14/1996,Y,National adult,2047,nan,Face-to-face interview,The principal investigator was James Davison Hunter. Field work was conducted by The Gallup Organization.,64.0,37.0,0.0
USLAT.158.R65,"What is your impression of President Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,07/1/1988,Los Angeles Times,nan,Los Angeles Times Poll,07/5/1988,07/10/1988,Y,National adult,2277,nan,Telephone Interview,nan,62.0,34.0,4.0
USCBSNYT.84PRE1.R09E,"Is your opinion of...Ronald Reagan...favorable, not favorable, undecided, or haven't you heard enough about...Ronald Reagan... yet to have an opinion?",nan,Registered voters (76%),11/1/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,nan,Telephone Interview,nan,58.0,31.0,11.0
USGALLUP.1242.Q08D,You will notice that the 10 boxes on this card go from the highest position of plus five--for someone you have a very FAVORABLE opinion of--all the way down to the lowest position of minus five--for someone you have a very UNFAVORABLE opinion of. How far up the scale or how far down the scale would you rate the following? Ronald Reagan,nan,nan,09/24/1984,Gallup Organization,nan,Gallup Poll (AIPO),09/21/1984,09/24/1984,Y,National Adult,1518,nan,Face-to-face interview,nan,71.0,30.0,0.0
USGBUSA.84OCT3.R04A,I would first like you to rate the candidates for President and Vice-President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion...Ronald Reagan.,nan,nan,10/12/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/12/1984,10/12/1984,Y,Registered Voters,1282,nan,"Telephone Interview, Landline",nan,58.0,30.0,12.0
USLAT.081792.R52,"What is your impression of Ronald Reagan? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,Registered voters (78%),08/17/1992,Los Angeles Times,nan,Los Angeles Times Poll,08/12/1992,08/14/1992,Y,National adult,1460,nan,Telephone Interview,nan,46.0,49.0,6.0
USGALLUP.988TM.R07C,"(I'd like your overall opinion of some political figures.) Is your overall opinion of... Ronald Reagan... very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,Registered voters,09/1/1988,Gallup Organization,Times Mirror Center for the People & the Press,"People, The Press & Politics Poll",09/9/1988,09/14/1988,Y,National adult,2766,nan,Telephone Interview,nan,61.0,36.0,3.0
USCBSNYT.111884.R14E,"(I'm going to name some public figures and ask you what you think of them. If you haven't heard of someone I name, just tell me.) Is your opinion of...Ronald Reagan...favorable, not favorable, undecided, or haven't you heard enough about...Ronald Reagan...yet to have an opinion?",Responses of non-voters also shown in release,Voted in '84 election (75%),11/18/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,11/8/1984,11/14/1984,Y,National Adult,1994,nan,Telephone Interview,"Re-interviews with a national adult sample first interviewed in October 31-November 2, 1984.",65.0,25.0,10.0
USPRRI.062316.R10F,"(Now we'd like your views on some political leaders and groups. Please say whether your overall opinion of each of the following is very favorable, mostly favorable, mostly unfavorable, or very unfavorable.)...Ronald Reagan",nan,nan,06/23/2016,PRRI,Brookings Institution,PRRI/Brookings Immigration Survey,04/4/2016,05/2/2016,Y,National adult,2607,Q10F,Telephone Interview; Web-based survey,"2146 respondents were interviewed online, and 461 by telephone. 
Interviews were conducted both online using a self-administered design and by telephone using live interviewers. All interviews were conducted among participants in AmeriSpeak, a probability-based panel designed to be representative of the national U.S. adult population run by NORC at the University of Chicago. Panel participants without Internet access were interviewed via telephone by professional interviewers under the direction of NORC. NORC¿s AmeriSpeak Panel provides a representative panel of civilian, non-institutional adults (age 18 and over) living in the United States.",66.0,30.0,5.0
USCBSNYT.84SUN.R09E,"Is your opinion of...Ronald Reagan...favorable, not favorable, undecided, or haven't you heard enough about...Ronald Reagan... yet to have an opinion? (If 'Don't know,' ask:) Are you undecided or have you not heard enough about him?",* = less than .5 percent.,Registered voters (77%),11/1/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,11/4/1984,11/4/1984,Y,National Adult,866,nan,Telephone Interview,nan,57.0,31.0,12.0
USPRRI.081717.R01D,"(Now we'd like your views on a few things. Please say whether your overall opinion of each of the following is very favorable, mostly favorable, mostly unfavorable, or very unfavorable.)...Ronald Reagan",nan,nan,08/17/2017,PRRI,nan,PRRI Survey,08/2/2017,08/8/2017,Y,National adult,2024,nan,Telephone Interview,"Interviews were conducted by SSRS-Social Science Research Solutions.  818 respondents were interviewed on landline telephones, and 1206 were interviewed on cell phones.",65.0,25.0,10.0
31098213.00013,What about your overall opinion of Ronald Reagan? Please tell me whether you have a favorable or unfavorable opinion of Reagan or whether you aren't sure.,nan,nan,04/1/1985,Gordon S. Black Corporation,USA Today,Post-Reagan Budget Speech,04/1/1985,04/30/1985,N,National adult,467,nan,"Telephone Interview, Landline",nan,51.0,32.0,18.0
USGALLUP.85NWSA.R1A,"I'd like your opinion of some people and organizations. As I read from a list, please tell me which category on this card best describes your overall opinion of who or what I name....Ronald Reagan",nan,nan,03/1/1986,Gallup Organization,Times Mirror,People & The Press--Recheck Poll,08/17/1985,08/25/1985,Y,National adult,1018,nan,Face-to-face interview,nan,66.0,30.0,4.0
USGALNEW.88258.R06E,"Is your overall opinion of... Ronald Reagan... very favorable, mostly favorable, mostly unfavorable or very unfavorable?",nan,nan,07/1/1988,Gallup Organization,Newsweek Magazine,Gallup/Newsweek Poll,07/21/1988,07/22/1988,Y,Registered Voters,948,Q6F,Telephone Interview,"Sample includes 319 black voters, whose responses were weighted according to the actual proportion of blacks in the population.",53.0,45.0,3.0
USWASHP.90947E.R01C,Would you say you have a favorable or unfavorable impression of... Ronald Reagan?,nan,nan,11/1/1989,Washington Post,nan,Washington Post Poll,11/17/1989,11/21/1989,Y,National adult,1007,nan,Telephone Interview,Interviewing was conducted by ICR Survey Research Group.,59.0,36.0,5.0
USGALLUP.1255.Q10NC,You will notice that the 10 boxes on this card go from the highest position of plus five--for someone you have a very FAVORABLE opinion of--all the way down to the lowest position of minus five--for someone you have a very UNFAVORABLE opinion of. How far up the scale or how far down the scale would you rate the following? c) Ronald Reagan,nan,nan,07/15/1985,Gallup Organization,nan,Gallup Poll (AIPO),07/12/1985,07/15/1985,Y,National adult,1536,nan,Face-to-face interview,nan,79.0,19.0,2.0
USGREEN.04DCJUB.R24,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...Ronald Reagan...Give...Ronald Reagan a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...Ronald Reagan, or have you never heard of...Ronald Reagan",Mean = 69.9,nan,06/23/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,06/14/2004,06/17/2004,Y,National registered likely voters,1007,nan,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were in eligible/too young to vote or who didn't vote in the 2000 election but voted in the 2002 election and they said they will probably or are almost certain to vote in the 2004 presidential election.,68.0,19.0,13.0
USGREEN.111794.R009,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.)...Ronald Reagan",Mean = 53,nan,11/17/1994,Greenberg Research,Democratic Leadership Council,Democratic Leadership Council/Greenberg Research,11/8/1994,11/9/1994,Y,National voters who voted in the '92 Presidential Election,1250,nan,Telephone Interview,Includes 2% who said they were ineligible or too young to vote in '92.,50.0,34.0,16.0
USGBUSA.84APR.R04A,Here are some people who are candidates for the nomination for President (in 1984). Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion....Ronald Reagan,nan,nan,04/30/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,04/26/1984,04/30/1984,Y,National adult,1441,nan,"Telephone Interview, Landline",nan,53.0,34.0,13.0
USLAT.74.R85,"What is your impression of Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable--or haven't you heard enough about that yet to say?",nan,nan,12/1/1983,Los Angeles Times,nan,Los Angeles Times Poll,12/11/1983,12/15/1983,Y,National adult,1988,nan,Telephone Interview,nan,65.0,30.0,5.0
USGBUSA.84MAY2.R04A,Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion....Ronald Reagan,nan,Registered voters (87%),06/1/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,05/30/1984,06/1/1984,Y,National adult,1465,nan,"Telephone Interview, Landline",nan,54.0,33.0,13.0
USGBUSA.84MAY2.R04A,Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion....Ronald Reagan,nan,Registered voters (87%),06/1/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,05/30/1984,06/1/1984,Y,National adult,1465,nan,"Telephone Interview, Landline",nan,54.0,33.0,13.0
USGBUSA.84FEB.R14A,"Here are some people who are, or might be, candidates for the nomination for President (in 1984). Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion....Ronald Reagan",nan,Registered voters (92%),02/20/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,02/17/1984,02/20/1984,Y,National adult,1388,nan,"Telephone Interview, Landline",nan,58.0,32.0,10.0
USPENN.83MAY.R04,"For each of these people or groups, please tell me if you know the person or group and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person or group.... Ronald Reagan",nan,nan,05/3/1983,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,04/23/1983,04/24/1983,Y,Registered voters,1003,nan,Telephone Interview,nan,53.0,43.0,4.0
USGBUSA.84MAR1.R04A,Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or an unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion...Ronald Reagan.,nan,Registered voters (89%),03/5/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,03/2/1984,03/5/1984,Y,National adult,1332,nan,"Telephone Interview, Landline",nan,55.0,33.0,13.0
USGALLUP.1229.Q005K,You will notice that the 10 boxes on this card go from the highest position of plus five--for someone you have a very FAVORABLE opinion of--all the way down to the lowest position of minus five--for someone you have a very UNFAVORABLE opinion of. How far up the scale or how far down the scale would you rate the following? Ronald Reagan,nan,nan,01/16/1984,Gallup Organization,nan,Gallup Poll (AIPO),01/13/1984,01/16/1984,Y,National Adult,1545,nan,Face-to-face interview,nan,73.0,24.0,3.0
USGALLUP.224-1.R10AC,(You will notice that the 10 boxes on this card go from the highest position of plus five-for someone you have a very favorable opinion of-all the way down to the lowest position of minus five-for someone you have a very unfavorable opinion of. How far up the scale or how far down the scale would you rate the following?)... Ronald Reagan.,nan,nan,05/1/1984,Gallup Organization,nan,Gallup Report,04/6/1984,04/9/1984,Y,National adult,1531,nan,Face-to-face interview,nan,73.0,25.0,2.0
USCBSNYT.070284.R07A,"Is your opinion of Ronald Reagan favorable, not favorable, undecided, or haven't you heard enough about Ronald Reagan yet to have an opinion?",nan,Registered voters (72%),07/2/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,06/23/1984,06/28/1984,Y,National Adult,1593,nan,Telephone Interview,nan,57.0,28.0,15.0
USPENN.111783.R4,"For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person... Ronald Reagan",nan,Reg. voters,11/17/1983,Penn & Schoen Associates,nan,Garth Analysis Survey,10/29/1983,11/4/1983,Y,Registered voters,1002,nan,Telephone Interview,nan,62.0,35.0,4.0
USGBUSA.84MAR2.R04A,Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or an unfavorable opinion of each. Please indicate that you are not sure if you don't have enough information at the present time to form an opinion...Ronald Reagan,nan,nan,03/16/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,03/14/1984,03/16/1984,Y,National adult,1312,nan,"Telephone Interview, Landline",nan,53.0,36.0,12.0
USLAT.75.R107,"What is your impression of Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable -- or haven't you heard enough about that yet to say?",* = less than .5 percent,nan,02/1/1984,Los Angeles Times,nan,Los Angeles Times Poll,02/4/1984,02/9/1984,Y,National adult and Adult residents of New Hampshire,3680,nan,Telephone Interview,nan,62.0,35.0,3.0
USCBSNYT.022784.R7A,"I'm going to name some presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Is your opinion of Ronald Reagan favorable, not favorable, undecided, or haven't you heard enough about Ronald Reagan yet to have an opinion?",nan,nan,02/27/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,02/21/1984,02/25/1984,Y,National adult,1410,nan,Telephone Interview,nan,54.0,31.0,15.0
USLAT.71.R61,"(Now I'm going to read you the names of some people in the news. As I read each one, tell me whether or not you have heard enough about that person to form an opinion and if you have, then I want just your general impression. For example...) What is your impression of President Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable -- or haven't you heard enough about that yet to say?",nan,nan,09/1/1983,Los Angeles Times,nan,Los Angeles Times Poll,09/18/1983,09/22/1983,Y,National adult including an African American oversample,1653,nan,Telephone Interview,nan,63.0,34.0,3.0
USCBS.030084.R04A,"I'm going to name some Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Is your opinion of Ronald Reagan favorable, not favorable, undecided, or haven't you heard enough about Ronald Reagan yet to have an opinion?",nan,Registered voters,03/1/1984,CBS News,nan,CBS News Poll,03/5/1984,03/8/1984,Y,National adult,1744,nan,"Telephone Interview, Landline",nan,52.0,32.0,16.0
USCAMREP.84JAN.R180,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,01/1/1984,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,01/1/1984,01/31/1984,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,51.0,37.0,12.0
USPENN.83SEP.R04,"For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.... Ronald Reagan",Adds to more than 100% due to rounding,nan,09/19/1983,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,08/26/1983,08/30/1983,Y,Registered voters,1010,nan,Telephone Interview,nan,56.0,42.0,4.0
USCBSNYT.100183.R28A,"Now, I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me... Do you have a favorable or not favorable opinion about Ronald Reagan, or don't you know enough about him to have an opinion?",nan,nan,10/1/1983,CBS News; New York Times,nan,CBS News/New York Times Poll,09/24/1983,09/28/1983,Y,National adult,1587,nan,Telephone Interview,nan,45.0,41.0,14.0
USLAT.81.R097,"(Now I'm going to read you the names of some institutions and some people in the news. As I read each one, tell me whether or not you have heard enough on the subject to form an opinion and, if you have, then I want just your general impression.)...What is your impression of Ronald Reagan? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable-or haven't you heard enough about him to say?",* = Less than .5 percent,Registered voters,05/3/1984,Los Angeles Times,nan,Los Angeles Times Poll,04/28/1984,05/3/1984,Y,National adult including an oversample of African Americans (N=599),2700,nan,Telephone Interview,nan,61.0,37.0,2.0
USCAMREP.83JUL.R185,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,07/1/1983,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,07/1/1983,07/31/1983,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,46.0,43.0,10.0
USGALLUP.217-4.R1,You will notice that the ten boxes on this card go from the highest position of plus five -- for someone or something you have a very favorable opinion of -- all the way down to the lowest position of minus five -- for someone or something you have a very unfavorable opinion of. How far up the scale or down the scale would you rate... Ronald Reagan?,nan,nan,10/1/1983,Gallup Organization,nan,Gallup Report,08/12/1983,08/15/1983,Y,National Adult,1534,nan,Face-to-face interview,nan,61.0,34.0,5.0
