QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USPENN.070083.R05,"(For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable or very unfavorable towards the person.)... Walter Mondale",nan,Registered voters,07/1/1983,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,06/24/1983,06/28/1983,Y,Registered voters,1025,nan,Telephone Interview,nan,52.0,30.0,18.0
USCBSNYT.102280.R02D,"(I'm going to name some people and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or not favorable opinion about... Walter Mondale..., or don't you know enough about him to have an opinion?",nan,Probable electorate,10/22/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,10/16/1980,10/20/1980,Y,National Adult,2136,nan,Telephone Interview,nan,45.0,22.0,33.0
USGBUSA.84OCT5.R04B,(I would first like you to rate the candidates for President and Vice-President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion.)...Walter Mondale,nan,Registered voters (96%),10/25/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/25/1984,10/25/1984,Y,Registered Voters,1374,nan,"Telephone Interview, Landline",nan,33.0,52.0,15.0
USCBSNYT.110579.R21,"What about Vice President Mondale? Do you have a favorable or unfavorable opinion about Walter Mondale, or don't you know enough about him to have an opinion?",nan,nan,11/5/1979,CBS News; New York Times,nan,CBS News/New York Times Poll,10/29/1979,11/3/1979,Y,National adult,1385,nan,Telephone Interview,nan,38.0,19.0,43.0
USPENN.030783.R06,"(For each of these people or groups, please tell me if you know the person and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable or very unfavorable towards the person or group.) ...Walter Mondale. Are you familiar with him? (IF YES, ASK:) Are you very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards him?",nan,Registered voters,03/7/1983,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,02/19/1983,02/20/1983,Y,Registered voters,1019,nan,Telephone Interview,nan,51.0,30.0,20.0
USCAMREP.78JUL.R261,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,07/1/1978,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,07/1/1978,07/31/1978,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,43.0,27.0,30.0
USCBSNYT.OC84-2.R09D,"(I'm going to name some candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of...Walter Mondale...favorable, not favorable, undecided, or haven't you heard enough about...Walter Mondale...yet to have an opinion? (If 'don't know',ask:) Are you undecided or have you not heard enough about him?",nan,Registered voters (73%),10/1/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,10/14/1984,10/17/1984,Y,National Adult,1809,nan,Telephone Interview,nan,40.0,37.0,23.0
USAS.51.R5D,(I'll read off some favorable and unfavorable descriptions of Ronald Reagan. For each description please tell me if you think it does or does not describe your feelings about Reagan.)...Has real presidential qualities. Do you think that does or does not describe Mondale?,nan,nan,11/30/1983,Audits & Surveys,Merit,Merit Report,11/12/1983,11/17/1983,Y,National Adult,1207,nan,Telephone Interview,nan,54.0,34.0,12.0
USGALLUP.955.Q008D,You will notice that the ten boxes on this card go from the highest position of plus five--for someone or something you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone or something you have a very unfavorable opinion of. Please tell me how far up the scale or down the scale you would rate the following. If you do not know the name would you please tell me? Walter Mondale.,nan,nan,07/20/1976,Gallup Organization,nan,Gallup Poll (AIPO),07/16/1976,07/19/1976,Y,National adult,1518,nan,Face-to-face interview,nan,65.0,13.0,21.0
USLAT.75.R63,"(Now I'm going to read you the names of some people in the news. As I read each one, tell me whether or not you have heard enough about that person to form an opinion and, if you have, then I want just your general impression) What is your impression of...former Vice President Walter Mondale? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable -- or haven't you heard enough about that yet to say?",* = less than .5 percent,nan,02/1/1984,Los Angeles Times,nan,Los Angeles Times Poll,02/4/1984,02/9/1984,Y,National adult and Adult residents of New Hampshire,3680,nan,Telephone Interview,nan,70.0,20.0,10.0
USAS.51.R5B,(I'll read off some favorable and unfavorable descriptions of Ronald Reagan. For each description please tell me if you think it does or does not describe your feelings about Reagan.)...Well informed on important issues. Do you think that does or does not describe Mondale?,nan,nan,11/30/1983,Audits & Surveys,Merit,Merit Report,11/12/1983,11/17/1983,Y,National Adult,1207,nan,Telephone Interview,nan,73.0,13.0,14.0
USCBSNYT.042884.R11E,"(I'm going to name some public figures and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of Walter Mondale favorable, not favorable, undecided, or haven't you heard enough about Walter Mondale yet to have an opinion?",* = less than .5%.  Based on responses of registered voters = 72%.,Registered voters,04/28/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,04/23/1984,04/26/1984,Y,National Adult,1367,nan,Telephone Interview,nan,40.0,36.0,24.0
USCBSNYT.84SUN.R09D,"Is your opinion of...Walter Mondale...favorable, not favorable, undecided, or haven't you heard enough about...Walter Mondale... yet to have an opinion? (If 'Don't know,' ask:) Are you undecided or have you not heard enough about him?",nan,Registered voters (77%),11/1/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,11/4/1984,11/4/1984,Y,National Adult,866,nan,Telephone Interview,nan,37.0,44.0,19.0
USGBUSA.84FEB.R14B,"(Here are some people who are, or might be, candidates for the nomination for President (in 1984). Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion.)...Walter Mondale",nan,Registered voters (92%),02/20/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,02/17/1984,02/20/1984,Y,National adult,1388,nan,"Telephone Interview, Landline",nan,40.0,41.0,19.0
USCBSNYT.032684.R07D,"(I'm going to name some presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of...Walter Mondale...favorable, not favorable, undecided, or haven't you heard enough about...Walter Mondale...yet to have an opinion? (If 'don't know,' ask: 'Are you undecided or have you not heard enough about him?)",Based on responses of Democratic primary voters = 34%.,Democratic primary voters,03/26/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,03/21/1984,03/24/1984,Y,National Adult,1217,nan,Telephone Interview,nan,51.0,23.0,27.0
USLAT.79SEP09.R56,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...Vice President Walter Mondale?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,09/30/1979,Los Angeles Times,nan,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,nan,Telephone Interview,nan,49.0,19.0,32.0
USPENN.101884.R05,"(For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable or very unfavorable towards the person.)...Walter Mondale.",* = less than .5 percent,nan,10/18/1984,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,10/10/1984,10/12/1984,Y,Registered voters,1001,nan,Telephone Interview,nan,47.0,46.0,7.0
USGALLUP.1229.Q005I,You will notice that the 10 boxes on this card go from the highest position of plus five--for someone you have a very FAVORABLE opinion of--all the way down to the lowest position of minus five--for someone you have a very UNFAVORABLE opinion of. How far up the scale or how far down the scale would you rate the following? Walter Mondale,nan,nan,01/16/1984,Gallup Organization,nan,Gallup Poll (AIPO),01/13/1984,01/16/1984,Y,National Adult,1545,nan,Face-to-face interview,nan,78.0,16.0,6.0
USGBUSA.84OCT6.R04B,(I would just like you to rate the (1984) candidates for President and Vice-President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion.)...Walter Mondale,nan,nan,11/4/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/30/1984,11/4/1984,Y,Registered Voters,2219,nan,"Telephone Interview, Landline",nan,34.0,53.0,12.0
USCPS.84PRE.QK05M,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I will use something we call the feeling thermometer and here is how it works: I'll read the name of a person and I'd like you to rate that person using the feeling thermometer. Ratings between 50 degrees and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 degrees and 50 degrees mean that you don't feel favorable toward the person and that you don't care too much for that person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but you don't feel particularly warm or cold toward the person, you would rate the person at the 50 degree mark.)... Walter Mondale. How would you rate him using the thermometer?",Mean = 57.44,nan,08/1/1985,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1984 (Pre-Election),09/5/1984,11/5/1984,Y,National adult,2241,nan,Face-to-face interview,"A post election survey with re-interviews of 1989 (84%) of the pre-election respondents was conducted November 07, 1984-January 25, 1985.",54.0,44.0,3.0
USCAMREP.80OCT.R216,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,10/1/1980,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1980,10/31/1980,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,44.0,27.0,29.0
USCBS.030084.R04E,"Is your opinion of Walter Mondale favorable, not favorable, undecided, or haven't you heard enough about Walter Mondale yet to have an opinion?",nan,Registered voters,03/1/1984,CBS News,nan,CBS News Poll,03/5/1984,03/8/1984,Y,National adult,1744,nan,"Telephone Interview, Landline",nan,30.0,40.0,30.0
USGALLUP.224-1.R10AD,(You will notice that the 10 boxes on this card go from the highest position of plus five-for someone you have a very favorable opinion of-all the way down to the lowest position of minus five-for someone you have a very unfavorable opinion of. How far up the scale or how far down the scale would you rate the following?)... Walter Mondale.,nan,nan,05/1/1984,Gallup Organization,nan,Gallup Report,04/6/1984,04/9/1984,Y,National adult,1531,nan,Face-to-face interview,nan,69.0,27.0,4.0
USGBUSA.84MAR2.R04B,(Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or an unfavorable opinion of each. Please indicate that you are not sure if you don't have enough information at the present time to form an opinion.)...Walter Mondale,nan,nan,03/16/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,03/14/1984,03/16/1984,Y,National adult,1312,nan,"Telephone Interview, Landline",nan,29.0,47.0,25.0
USCAMREP.84OCT.R175,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,10/1/1984,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1984,10/31/1984,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,39.0,45.0,16.0
USCAMREP.84APR.R178,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,04/1/1984,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1984,04/30/1984,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,38.0,43.0,20.0
USCAMREP.83APR.R194,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,04/1/1983,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1983,04/30/1983,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,35.0,29.0,36.0
USCBSNYT.031882.R4D,"(I'm going to name some people and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or not favorable opinion about...Walter Mondale..., or don't you know enough about him to have an opinion?",nan,nan,03/18/1982,CBS News; New York Times,nan,CBS News/New York Times Poll,03/11/1982,03/15/1982,Y,National adult,1545,nan,Telephone Interview,nan,40.0,19.0,41.0
USCBSNYT.84OCT4.Q09D,"(I'm going to name some candidates (1984) and ask what you think of them.  If you haven't heard much about someone I name, just tell me.)  Is your opinion of...Walter Mondale favorable, not favorable, undecided, or haven't you heard enough about...Walter Mondale? (If Don't know, ask:) Are you undecided or have you not heard enough about him/her?",nan,Asked of Registered voters (77%),11/30/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,10/31/1984,11/2/1984,Y,National adult,1994,nan,Telephone Interview,nan,37.0,46.0,17.0
USGBUSA.84MAY2.R04B,(Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion.)...Walter Mondale,nan,Registered voters (87%),06/1/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,05/30/1984,06/1/1984,Y,National adult,1465,nan,"Telephone Interview, Landline",nan,29.0,50.0,21.0
USCPS.84POST.QB02B,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I will use something we call the feeling thermometer and here is how it works: I'll read the name of a person and I'd like you to rate that person using the feeling thermometer. Ratings between 50 degrees and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 degrees and 50 degrees mean that you don't care too much for the person. You would rate the person at the 50 degree mark if you don't feel particularly warm or cold toward the person. If we come to a person whose name you don't recognize, you don't have to rate that person. Just tell me and we'll move on to the next one.)... Walter Mondale. How would you rate him using the thermometer?",Mean = 51.86. * = less than .5 percent,Asked of those in the Long Form (98%),08/1/1985,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",nan,American National Election Study 1984 (Post-Election),11/7/1984,01/25/1985,Y,National adult,1989,nan,Telephone Interview; Face-to-face interview,"The respondents were originally interviewed in the pre-election study of 2241 adults conducted September 5, 1984-November 5, 1984. Half of the post election interviews were personal, and half were by telephone. In the post election interview 2% had a short form version of the questionnaire, 98% had the long form version.",43.0,55.0,2.0
USCBSNYT.100183.R28I,"(Now, I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me)... Do you have a favorable or not favorable opinion about Walter Mondale, or don't you know enough about him to have an opinion?",nan,nan,10/1/1983,CBS News; New York Times,nan,CBS News/New York Times Poll,09/24/1983,09/28/1983,Y,National adult,1587,nan,Telephone Interview,nan,43.0,31.0,26.0
USCAMREP.76OCT.R332,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,10/1/1976,Cambridge Reports/Research International,nan,Cambridge Reports/National Omnibus Survey,10/1/1976,10/31/1976,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,44.0,16.0,41.0
USLAT.36.R061,"(Now, I'm going to read you the names of some people in the news. As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgement about him, and if you have, then I'd like to know your general impression.)...What is your impression of Walter Mondale?",nan,Likely voters (60%),10/15/1980,Los Angeles Times,nan,Los Angeles Times Poll,10/5/1980,10/9/1980,Y,National adult,2853,nan,Telephone Interview,nan,64.0,22.0,14.0
USGBUSA.84SEP1.R04B,(I would like you to rate the (1984) candidates for President and Vice-President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion.)...Walter Mondale,nan,Reg. voters from partial sample (51%),09/11/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,09/5/1984,09/11/1984,Y,National adult,2023,nan,"Telephone Interview, Landline",nan,30.0,53.0,17.0
USCAMREP.77APR.R197,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Walter Mondale",nan,nan,04/1/1977,Cambridge Reports/Research International,nan,Cambridge Reports/National Omnibus Survey,04/1/1977,04/30/1977,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,55.0,15.0,30.0
USYANK.818607.Q08A09,"Now I'd like to know how you feel about some of the prominent people in Washington these days. Is your general opinion of...Former Vice President, Walter Mondale...favorable or unfavorable or don't you have an impression one way or the other?",nan,nan,05/12/1981,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",05/4/1981,05/12/1981,Y,Registered voters,1221,nan,Telephone Interview,nan,51.0,16.0,33.0
USLAT.81.R096,"(Now I'm going to read you the names of some institutions and some people in the news. As I read each one, tell me whether or not you have heard enough on the subject to form an opinion and, if you have, then I want just your general impression.)...And what is your impression of Walter Mondale? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable-or haven't you heard enough about him to say?",nan,Registered voters,05/3/1984,Los Angeles Times,nan,Los Angeles Times Poll,04/28/1984,05/3/1984,Y,National adult including an oversample of African Americans (N=599),2700,nan,Telephone Interview,nan,53.0,40.0,7.0
USCBSNYT.080084.R10B,"(I'm going to name some candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of...Walter Mondale...favorable, not favorable, undecided, or haven't you heard enough about...Walter Mondale...yet to have an opinion? (If 'don't know', ask:) Are you undecided or have you not heard enough about him?",nan,Registered voters (74%),08/1/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,08/5/1984,08/9/1984,Y,National Adult,1616,nan,Telephone Interview,nan,61.0,37.0,1.0
USGALLUP.1155.Q10G,You will notice that the 10 boxes on this scale go from the highest position of plus five--for someone or something you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone or something you have a very unfavorable opinion of. How far up or how far down the scale would you rate the following: Walter Mondale,nan,nan,05/19/1980,Gallup Organization,nan,Gallup Poll (AIPO),05/16/1980,05/19/1980,Y,National Adult,1582,nan,Face-to-face interview,nan,73.0,22.0,7.0
