QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USCBSNYT.080796.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters.,08/7/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,08/3/1996,08/5/1996,Y,National adult,1166,nan,Telephone Interview,nan,22.0,39.0,39.0
USLAT.96-384.Q25,"What is your impression of Bob Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,Asked of registered voters (81%),10/8/1996,Los Angeles Times,nan,Los Angeles Times Poll,10/3/1996,10/6/1996,Y,National adults including a panel callback,2298,nan,Telephone Interview,2298 national adults were interviewed initially. The results here include only the 896 panel of registered voters who had said they would watch the debate and said they had when re-interviewed after the debate.,45.0,46.0,9.0
USGALLUP.100796.R3A,Please say whether you have a favorable or unfavorable opinion of each of the following people or if you have never heard of him.... Bob Dole,nan,nan,10/7/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/6/1996,10/6/1996,Y,National registered voters who watched debate (see note),615,nan,Telephone Interview,"The respondents were first interviewed October 2-5, 1996 when they indicated there was some chance they would watch the debate and were willing to be called back. Only those who watched only some, about half, all or most were re-interviewed.",65.0,33.0,2.0
USTARR.090996.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/10/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/4/1996,09/9/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 4-5, and 8-9.",44.0,46.0,9.0
USTARR.092496.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/25/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/19/1996,09/24/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 19, 22-24.",47.0,44.0,8.0
USLAT.041996.R51,"What is your impression of...Bob Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough to say?",nan,nan,04/19/1996,Los Angeles Times,nan,Los Angeles Times Poll,04/13/1996,04/16/1996,Y,National adult,1374,nan,Telephone Interview,nan,51.0,36.0,13.0
USGALLUP.96E1103T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (83%). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,50.0,42.0,7.0
USCBSNYT.022696.R12,"I'm going to name some possible presidential candidates and ask you what you think of them. Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters,02/26/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,02/22/1996,02/24/1996,Y,National Adult,1223,nan,Telephone Interview,nan,23.0,42.0,35.0
USCBS.081496.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters.,08/15/1996,CBS News; New York Times,nan,CBS News Poll,08/12/1996,08/14/1996,Y,National adult,1789,nan,Telephone Interview,nan,26.0,37.0,37.0
USCBSNYT.101596.R003,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters,10/15/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,10/10/1996,10/13/1996,Y,National adult,1438,nan,Telephone Interview,nan,29.0,41.0,30.0
USTARR.101396.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/14/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/8/1996,10/13/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Oct. 8-10, 13",47.0,44.0,9.0
USYANKP.051796.R11B,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)... Bob Dole",nan,nan,05/17/1996,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,05/15/1996,05/16/1996,Y,National adult,1009,Q11C,Telephone Interview,nan,51.0,37.0,12.0
USABCWP.6079B.Q061B,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person or perhaps you don't know enough to say.)... Bob Dole: (If favorable or unfavorable, ask:) Is that very favorable/unfavorable or somewhat favorable/unfavorable?",nan,nan,07/1/1996,ABC News; Washington Post,nan,ABC News/Washington Post Poll,07/24/1996,07/28/1996,Y,National adult,1025,nan,"Telephone Interview, Landline",nan,36.0,41.0,23.0
USLAT.091296.R40B,"(I'm going to read you the names of some people who are in the news. As I read each one, please tell me whether or not you have heard enough about that person to form an opinion and, if you have, then I want just your general impression.) What is your impression of... Bob Dole?...As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,Registered voters.,09/12/1996,Los Angeles Times,nan,Los Angeles Times Poll,09/7/1996,09/10/1996,Y,National adult,1522,nan,Telephone Interview,nan,50.0,42.0,8.0
USGALLUP.96AG05.R07B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",nan,Asked of registered voters/don't need to register (84%). * = less than .5 percent.,08/1/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,08/5/1996,08/7/1996,Y,National Adult,1179,nan,Telephone Interview,nan,49.0,45.0,5.0
USTARR.062496.R02,"(I would like to read you the names of several individuals who have been in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.) Bob Dole...(If favorable or unfavorable, ask:) Would that be a strongly (favorable/unfavorable) impression or just a somewhat (favorable/unfavorable) impression?",* = less than .5 percent.,nan,06/24/1996,The Tarrance Group; Lake Research,U.S. News & World Report,U.S. News & World Report Poll,06/1/1996,06/3/1996,Y,National registered voters,1000,nan,Telephone Interview,nan,45.0,46.0,8.0
USTARR.100296.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/3/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/29/1996,10/2/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,44.0,45.0,10.0
USTARR.091196.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/12/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/8/1996,09/11/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,46.0,44.0,10.0
USTARR.091796.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/18/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/12/1996,09/17/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 12, 15-17.",49.0,42.0,9.0
USTARR.090796.R10,"(Now I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole... (If favorable or unfavorable, ask:) Would that be a strongly (favorable/unfavorable) impression or just a somewhat (favorable/unfavorable) impression?",nan,nan,09/7/1996,The Tarrance Group; Lake Research,U.S. News & World Report,U.S. News & World Report Poll,09/3/1996,09/4/1996,Y,National registered voters,1000,nan,Telephone Interview,nan,52.0,41.0,9.0
USCBS.100996.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters,10/9/1996,CBS News,nan,CBS News Poll,10/7/1996,10/8/1996,Y,"National Adult (Includes those who watched the Vice Presidential Debate on October 9, 1996.)",1294,nan,Telephone Interview,nan,28.0,35.0,37.0
USGALLUP.96JU18.R09B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent.,nan,06/1/1996,Gallup Organization,USA Today; Cable News Network (CNN),Gallup/CNN/USA Today Poll,06/18/1996,06/19/1996,Y,National Adult,1004,nan,Telephone Interview,nan,55.0,37.0,9.0
USPSRA.051396.R30I,"(I'd like your opinion of some people and organizations. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you describe your opinion of...Bob Dole...as very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,05/13/1996,Princeton Survey Research Associates,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Media Consumption Survey,04/19/1996,04/25/1996,Y,National adult,1751,nan,Telephone Interview,nan,48.0,44.0,8.0
USCBSNYT.040696.R23,"(Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?) (If undecided or haven't heard enough, ask:) If you had to choose, would you say your opinion of Bob Dole is favorable or not favorable?",nan,Registered voters,04/6/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,03/31/1996,04/2/1996,Y,National Adult,1257,nan,Telephone Interview,nan,52.0,44.0,4.0
USGALLUP.96E1031T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register on October 30 only (83% of those interviewed October 30). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,48.0,43.0,8.0
USTARR.093096.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/1/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/25/1996,09/30/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 25-26, 29-30",43.0,48.0,8.0
USGALLUP.96E0930T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (81%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,49.0,42.0,10.0
USTARR.091296.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/13/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/9/1996,09/12/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,47.0,43.0,10.0
USMELL.020896.R05,"(I would like to read you the names of several individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole... (If favorable/unfavorable, ask:) Would that be a strongly (favorable/ unfavorable) impression or just a somewhat (favorable/unfavorable) impression?",nan,nan,02/8/1996,The Tarrance Group; Mellman-Lazarus-Lake,U.S. News & World Report,U.S. News & World Report Poll,01/27/1996,01/29/1996,Y,National registered voters,1000,nan,Telephone Interview,nan,44.0,44.0,12.0
USGALLUP.96MY28.R06B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",nan,nan,05/31/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,05/28/1996,05/29/1996,Y,National adult,1019,nan,Telephone Interview,nan,52.0,40.0,8.0
USTARR.092696.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/27/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/23/1996,09/26/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,45.0,47.0,7.0
USGALLUP.96E1012T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register interviewed October 11 only (88% of those interviewed October 11),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,51.0,40.0,9.0
USCBSNYT.071596.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters.,07/15/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,07/11/1996,07/13/1996,Y,National adult,979,Q03,Telephone Interview,nan,20.0,38.0,42.0
USGALLUP.96E1001T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (80%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,46.0,45.0,9.0
USLAT.081096.R15B,"(I'm going to read you the names of some people who are in the news. As I read each one, please tell me whether or not you have heard enough about that person to form an opinion and if you have, then I just want your general impression.) What is your impression of...Bob Dole...favorable, unfavorable, or haven't you heard enough about him yet to say?",nan,Registered voters.,08/10/1996,Los Angeles Times,nan,Los Angeles Times Poll,08/3/1996,08/6/1996,Y,National Adult,1572,nan,Telephone Interview,nan,41.0,49.0,11.0
USTARR.100396.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/4/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/30/1996,10/3/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,44.0,46.0,10.0
USGALLUP.032296.R2B,"(I will read off the names of some people in the news. As I read each name, please tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",nan,nan,03/22/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,03/15/1996,03/17/1996,Y,National adult,1008,nan,Telephone Interview,nan,57.0,35.0,8.0
USCBS.102996.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters,10/29/1996,CBS News,nan,CBS News Poll,10/23/1996,10/27/1996,Y,National Adult including an oversample of Hispanics,1528,nan,Telephone Interview,The sample of 1528 included an oversample of Hispanics. A total of 291 Hispanics were interviewed. Results were weighted to be representative of a national adult population.,29.0,44.0,27.0
USTARR.102196.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/22/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/16/1996,10/21/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Oct. 16-17, 20-21",45.0,46.0,9.0
USGALLUP.96E1018T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (82%). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,50.0,42.0,7.0
USABCWP.090596.R12B,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about...Bob Dole? (If favorable/unfavorable, ask:) Is that very favorable/unfavorable or somewhat favorable/unfavorable?",nan,Registered voters.,09/5/1996,ABC News; Washington Post,nan,ABC News/Washington Post Poll,09/3/1996,09/4/1996,Y,National adult,1369,nan,"Telephone Interview, Landline",nan,50.0,38.0,12.0
USPSRA.062596.R16D,"(I'd like your views on some people and things in the news. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you say your overall opinion of...Bob Dole...is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",* = less than .5 percent.,nan,06/25/1996,Princeton Survey Research Associates,Pew Research Center for the People & the Press,"Pew Research Center for the People & the Press American Churches, Politics Poll",05/31/1996,06/9/1996,Y,National Adult,1975,nan,Telephone Interview,nan,52.0,42.0,6.0
USGALLUP.96E1002T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register interviewed on September 29 only (81% of those interviewed on September 29 only),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,48.0,44.0,9.0
USTARR.091896.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/19/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/15/1996,09/18/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,50.0,41.0,9.0
USTARR.100196.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/2/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/26/1996,10/1/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 26, 29-10/01.",44.0,47.0,9.0
USYANKP.96009.Q05E,"(I'm going to read you the names of some political organizations and leaders in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person or organization, or whether you are not familiar enough with that person or organization to say one way or the other.)... Bob Dole",nan,nan,08/1/1996,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,08/7/1996,08/8/1996,Y,National adult,1203,Q5E,Telephone Interview,nan,40.0,47.0,13.0
USGALLUP.96E0907T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register interviewed September 4-5 only (81% of those interviewed September 4-5). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,50.0,38.0,12.0
USABCWP.070196.R17B,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about...Bob Dole?",nan,nan,07/1/1996,ABC News; Washington Post,nan,ABC News/Washington Post Poll,06/27/1996,06/30/1996,Y,National adult,1011,nan,"Telephone Interview, Landline",nan,49.0,36.0,14.0
USTARR.091996.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/20/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/16/1996,09/19/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,49.0,42.0,9.0
USCBS.082996.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters.,08/29/1996,CBS News,nan,CBS News Poll,08/26/1996,08/28/1996,Y,National adult,1804,nan,"Telephone Interview, Landline",nan,26.0,35.0,39.0
USMELL.020996.R1B,"What is your opinion of the following: Robert Dole? (Favorable, Unfavorable, or Don't recognize)",nan,nan,02/9/1996,The Tarrance Group; Mellman-Lazarus-Lake,U.S. News & World Report,U.S. News & World Report Poll,02/5/1996,02/7/1996,Y,National registered voters,755,nan,Telephone Interview,nan,33.0,50.0,16.0
USTARR.092296.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/23/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/17/1996,09/22/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 17-19, 22.",50.0,42.0,8.0
USYANKP.080196.R06B,"(I'm going to read you the names of some political organizations and leaders in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person or organization, or whether you are not familiar enough with that person or organization to say one way or the other.)... Robert Dole",nan,nan,08/1/1996,Yankelovich Partners,Time; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/1996,07/30/1996,Y,National registered voters (see note),2435,nan,Telephone Interview,Registered voters who participated in the baseline survey.,43.0,49.0,8.0
USTARR.102096.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/21/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/15/1996,10/20/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Oct. 15-17, 20",42.0,47.0,9.0
USGALLUP.96E1022T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register interviewed on October 20 only (81% of those interviewed October 20). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,47.0,44.0,8.0
USLAT.96OCT8.R06B,"(I'm going to read you the names of some people who are in the news. As I read each one, please tell me whether or not you have heard enough about that person to form an opinion and if you have, then I want just your general impression.) What is your impression of...Bob Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,nan,10/8/1996,Los Angeles Times,nan,Los Angeles Times Poll,10/3/1996,10/6/1996,Y,National adults including a panel callback,2298,nan,Telephone Interview,2298 national adults were interviewed initially. The results here include only the 896 panel of registered voters who had said they would watch the debate and said they had when re-interviewed after the debate.,61.0,36.0,3.0
USGALLUP.96FB23.R14B,"(I will read off the names of some people in the news. As I read each name, please tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,nan,02/1/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,02/23/1996,02/25/1996,Y,National adult,1002,nan,Telephone Interview,nan,49.0,43.0,8.0
USGALLUP.96E0929T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register interviewed September 27-28 only (81% of those interviewed September 27-28 only). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,51.0,41.0,8.0
USGALLUP.96E1006T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (82%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,51.0,38.0,11.0
USTARR.092396.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/24/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/18/1996,09/23/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Sept. 18-19, 22-23.",48.0,44.0,8.0
USGALLUP.96E1016T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (81%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,52.0,38.0,10.0
USGALLUP.96E1021T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (83%). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,50.0,42.0,9.0
USGALLUP.96E1101T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (82%). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,50.0,41.0,8.0
